date,signal_I1,NTN1M_I1,CNH1M_I1,signal_I2,CNH1M_I2,CNH2M_I2,signal_I3,CNH1M_I3,CNH3M_I3,signal_I4,CNH1M_I4,CNH6M_I4,signal_I5,CNH1M_I5,CNH12M_I5,signal_I6,CNH6M_I6,CNH12M_I6,signal_I7,NTN1M_I7,IRN1M_I7,signal_I8,IRN1M_I8,IRN2M_I8,signal_I9,IRN1M_I9,IRN3M_I9,signal_I10,IRN1M_I10,IRN6M_I10,signal_I11,IRN1M_I11,IRN12M_I11,signal_I12,IRN6M_I12,IRN12M_I12
2014-02-20,0,-0,0,-1,4.03121419819616,-6.0802,-1,4.03654358612047,-6.0848,-1,4.0506271920095,-6.0958,-1,4.07457058428433,-6.1248,-1,4.08160835998076,-6.1248,1,-62.5108829659727,62.51,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-21,0,-0,0,-1,4.05040871364511,-6.1038,-1,4.05575623825384,-6.1078,-1,4.06988533238906,-6.117,-1,4.09391433775358,-6.1373,-1,4.09924676348687,-6.1373,1,-62.3648565429616,62.37,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-24,0,-0,0,-1,4.05687172386923,-6.1098,-1,4.0622205348272,-6.1138,-1,4.07635468362903,-6.1253,-1,4.10039092902346,-6.1441,-1,4.10825856917795,-6.1441,1,-62.196293934307,62.2,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-25,-1,6.08579299308882,-6.1233,-1,4.07327031111303,-6.13,-1,4.0786332405376,-6.1339,-1,4.09280611847677,-6.145,-1,4.11690341967773,-6.1612,-1,4.12494504623225,-6.1612,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-26,-1,6.08272794857186,-6.1254,-1,4.07816926812022,-6.1317,-1,4.0835318724471,-6.136,-1,4.09770467102593,-6.1478,-1,4.12179723052195,-6.1653,-1,4.13029987492993,-6.1653,-1,62.4044228869884,-62.46,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-27,0,-0,0,-1,4.07011762999922,-6.1145,-1,4.07546243161149,-6.1185,-1,4.08959429683061,-6.1325,-1,4.11361262720031,-6.1537,-1,4.12347076298458,-6.1537,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-02-28,0,-0,0,-1,4.08667439061571,-6.1348,-1,4.09203490007267,-6.1395,-1,4.10620572962865,-6.1505,-1,4.13029208223225,-6.1702,-1,4.13904675642403,-6.1702,1,-62.2442981190612,62.25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-03,0,-0,0,-1,4.09571526124733,-6.1432,-1,4.10108301607111,-6.1487,-1,4.11526931945544,-6.1612,-1,4.13938062114932,-6.1817,-1,4.14973469469966,-6.1817,-1,62.552471065374,-62.6,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-04,0,-0,0,-1,4.10055153897017,-6.1441,-1,4.10592192688443,-6.1501,-1,4.12011003093459,-6.1631,-1,4.14422241089885,-6.1841,-1,4.15450020659418,-6.1841,1,-62.3029844177077,62.31,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-05,0,-0,0,-1,4.09748288123517,-6.1342,-1,4.10284612901948,-6.1405,-1,4.11701150952663,-6.155,-1,4.14108015180936,-6.1768,-1,4.15250766402229,-6.1768,1,-61.8099597052468,61.78,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-06,0,-0,0,-1,4.08687800394465,-6.1132,-1,4.09222271984714,-6.1186,-1,4.10634064746475,-6.1337,-1,4.13032712459271,-6.1585,-1,4.14156830610872,-6.1585,1,-61.2888076030234,61.27,0,-0,0,0,-0,0,0,-0,0,1,-65.1753042326389,65.18,1,-65.1363731662619,65.18
2014-03-07,0,-0,0,-1,4.09628020200259,-6.1222,-1,4.10163343562619,-6.1281,-1,4.11577316986233,-6.1433,-1,4.13979449446929,-6.1679,-1,4.15149182172594,-6.1679,-1,61.526499880589,-61.56,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-10,0,-0,0,-1,4.11805258846591,-6.1494,-1,4.12343095074978,-6.1556,-1,4.13763311793401,-6.1698,-1,4.16176190485522,-6.1947,-1,4.17288194969838,-6.1947,1,-61.3872364655658,61.38,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-11,0,-0,0,-1,4.12415605331223,-6.1533,-1,4.12953815117903,-6.159,-1,4.14375044850116,-6.1742,-1,4.16789458405448,-6.199,-1,4.17934164602727,-6.199,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-12,0,-0,0,-1,4.12750483832726,-6.153,-1,4.13288798819123,-6.1592,-1,4.14709912410645,-6.1734,-1,4.17124105679104,-6.1974,-1,4.18227537099666,-6.1974,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-13,0,-0,0,-1,4.13212742534065,-6.1552,-1,4.13751183614434,-6.1606,-1,4.1517276476688,-6.1756,-1,4.17587573574657,-6.2001,-1,4.18724004110636,-6.2001,-1,61.7918224969576,-61.85,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-14,0,-0,0,-1,4.14483190147835,-6.1681,-1,4.15023024544004,-6.1747,-1,4.16447951406216,-6.1903,-1,4.1886822429953,-6.2156,-1,4.20070241888281,-6.2156,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-17,0,-0,0,-1,4.15129074717176,-6.1724,-1,4.15669469182719,-6.1789,-1,4.17095772373709,-6.1955,-1,4.19518291902497,-6.2232,-1,4.20773401829274,-6.2232,1,-61.508071619899,61.51,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-18,0,-0,0,-1,4.166462016319,-6.1907,-1,4.17188211174683,-6.1968,-1,4.18618758445212,-6.2128,-1,4.21048545315068,-6.2403,-1,4.22301014791243,-6.2403,1,-61.4559375555787,61.44,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-19,0,-0,0,-1,4.1800459973,-6.2054,-1,4.18548141349643,-6.2122,-1,4.19982188095867,-6.2272,-1,4.22418291354349,-6.2547,-1,4.23634395955621,-6.2547,-1,61.8490153808934,-61.88,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-20,0,-0,0,-1,4.19257713325552,-6.2188,-1,4.1980240474774,-6.2243,-1,4.21239501260079,-6.2389,-1,4.23680506291756,-6.2622,-1,4.24785568922241,-6.2622,1,-61.6069871825142,61.59,0,-0,0,0,-0,0,0,-0,0,-1,65.8271829417313,-65.85,-1,65.7943224677275,-65.85
2014-03-21,0,-0,0,-1,4.1888254393379,-6.2075,-1,4.19426107653234,-6.2121,-1,4.20860554331341,-6.226,-1,4.23296908125969,-6.2488,-1,4.24259529479906,-6.2488,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-24,0,-0,0,-1,4.18172280562786,-6.1909,-1,4.18714419854037,-6.1962,-1,4.20145072903405,-6.21,-1,4.22574718215588,-6.232,-1,4.23518003087337,-6.232,1,-61.0677213230583,61.07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-25,0,-0,0,-1,4.18867501263737,-6.1959,-1,4.19410019946648,-6.2011,-1,4.20841817079898,-6.2156,-1,4.23273105425694,-6.2386,-1,4.24249241266577,-6.2386,1,-60.6807338358084,60.67,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-26,0,-0,0,-1,4.20282299222864,-6.2115,-1,4.20826086314447,-6.2165,-1,4.22260972230785,-6.2283,-1,4.24697497987124,-6.2483,-1,4.25466445964678,-6.2483,1,-60.6203840775715,60.63,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-27,0,-0,0,-1,4.20953307346112,-6.216,-1,4.21497342450865,-6.2207,-1,4.22932826491285,-6.2328,-1,4.2537026586769,-6.2528,-1,4.26124381626498,-6.2528,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-28,0,-0,0,-1,4.21094799400572,-6.2128,-1,4.21638455763175,-6.2178,-1,4.23072997036802,-6.2313,-1,4.25508256240678,-6.2511,-1,4.2637146202074,-6.2511,1,-60.3187772616028,60.32,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-03-31,0,-0,0,-1,4.22105466718145,-6.2229,-1,4.2264977058347,-6.2274,-1,4.24085857571245,-6.2384,-1,4.26523986730546,-6.2584,-1,4.27207561538348,-6.2584,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-01,-1,6.16726699085055,-6.2101,-1,4.21919930994014,-6.215,-1,4.22463417742371,-6.2199,-1,4.23897250574299,-6.2323,-1,4.26331560919206,-6.2534,-1,4.27138669064794,-6.2534,-1,60.1625463462455,-60.2,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-02,0,-0,0,-1,4.22283735291749,-6.2154,-1,4.22827169801383,-6.2206,-1,4.24260805365347,-6.234,-1,4.26694362690464,-6.2545,-1,4.27603595274046,-6.2545,-1,60.2395940351163,-60.27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-03,-1,6.1853046417194,-6.2215,-1,4.23396894309151,-6.2268,-1,4.23941125438537,-6.2314,-1,4.25377041905601,-6.2445,-1,4.27814053748625,-6.2645,-1,4.2867333119224,-6.2645,-1,60.712793584981,-60.78,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-04,-1,6.18044446925098,-6.2192,-1,4.23591077054192,-6.2252,-1,4.24135054667681,-6.2305,-1,4.25570286348683,-6.2444,-1,4.28005522810789,-6.2647,-1,4.29015413680248,-6.2647,1,-60.333023865163,60.33,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-07,0,-0,0,-1,4.23715837201503,-6.2219,-1,4.24259474534982,-6.2272,-1,4.25693718179586,-6.2407,-1,4.28126923049633,-6.2617,-1,4.29109044875682,-6.2617,-1,60.6814064769626,-60.73,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-08,0,-0,0,-1,4.22814120292773,-6.2034,-1,4.23356090353254,-6.2086,-1,4.24786116415831,-6.2233,-1,4.27211622156001,-6.2453,-1,4.28257079532232,-6.2453,-1,60.4891393006268,-60.52,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-09,-1,6.15283154042102,-6.198,-1,4.231866859244,-6.2042,-1,4.23728605741289,-6.2093,-1,4.25158802817785,-6.2244,-1,4.27583800585922,-6.2457,-1,4.28676694066672,-6.2457,-1,60.4247533966816,-60.47,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-10,-1,6.1730870908132,-6.2167,-1,4.24811392240667,-6.223,-1,4.25354839836689,-6.228,-1,4.26789311335907,-6.2425,-1,4.29221056192744,-6.2644,-1,4.30269756416752,-6.2644,-1,60.7794429080809,-60.83,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-11,0,-0,0,-1,4.25179264053906,-6.2234,-1,4.2572272382934,-6.2289,-1,4.27157130787336,-6.2429,-1,4.29588331260963,-6.2643,-1,4.30643204744963,-6.2643,1,-60.7824570729495,60.79,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-14,0,-0,0,-1,4.2632808796962,-6.2345,-1,4.26872610582299,-6.2403,-1,4.28309652674379,-6.2547,-1,4.30744663428333,-6.2756,-1,4.31804369229799,-6.2756,1,-60.7893018320301,60.79,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-15,0,-0,0,-1,4.26854543136758,-6.2371,-1,4.273993139563,-6.2428,-1,4.28836927925234,-6.2574,-1,4.31272263655025,-6.2787,-1,4.32337875935001,-6.2787,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-16,0,-0,0,-1,4.27243665369361,-6.2379,-1,4.27788528137615,-6.2437,-1,4.29226252339624,-6.2583,-1,4.3166141246814,-6.2811,-1,4.32746987294081,-6.2811,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-17,0,-0,0,-1,4.27487996684916,-6.2365,-1,4.28032730541022,-6.2421,-1,4.29470118621335,-6.2569,-1,4.31904265831617,-6.2796,-1,4.32996238452605,-6.2796,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-18,0,-0,0,-1,4.27889522300572,-6.237,-1,4.28434384348628,-6.2429,-1,4.29871854274852,-6.2571,-1,4.32305999604762,-6.2804,-1,4.33355671270479,-6.2804,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-21,0,-0,0,-1,4.28504094558444,-6.2413,-1,4.29049317720445,-6.247,-1,4.30487657949034,-6.2616,-1,4.32923178317882,-6.2858,-1,4.3401324458945,-6.2858,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-22,0,-0,0,-1,4.29532271414609,-6.251,-1,4.3007849159818,-6.2573,-1,4.31519382758309,-6.2735,-1,4.33958520251429,-6.2972,-1,4.35185293844199,-6.2972,-1,61.3037082650431,-61.35,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-23,0,-0,0,-1,4.29927738932302,-6.2518,-1,4.30474076098462,-6.2577,-1,4.31915451638227,-6.2742,-1,4.34354932250578,-6.2996,-1,4.35580888504128,-6.2996,-1,61.5149480135547,-61.56,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-24,0,-0,0,-1,4.31261427983298,-6.2671,-1,4.31809145186373,-6.2734,-1,4.33254062805558,-6.2895,-1,4.35699641787294,-6.3173,-1,4.36992544390163,-6.3173,1,-61.2335030223965,61.24,-1,61.8838041791804,-61.92,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-25,0,-0,0,-1,4.31886424061777,-6.2713,-1,4.32434619671441,-6.2776,-1,4.33880965627878,-6.2951,-1,4.36329165976634,-6.3258,-1,4.37731968315683,-6.3258,1,-61.0779203823048,61.08,1,-61.5154750755498,61.54,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-28,0,-0,0,-1,4.31827288943416,-6.2647,-1,4.3237509713958,-6.271,-1,4.33820567668998,-6.2884,-1,4.36267237783627,-6.3176,-1,4.37614357476295,-6.3176,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-04-29,0,-0,0,-1,4.32686258185166,-6.2724,-1,4.33234766150928,-6.2783,-1,4.34682410876572,-6.2956,-1,4.37132839483303,-6.3253,-1,4.38464371725335,-6.3253,1,-60.6529557480152,60.66,0,-0,0,0,-0,0,1,-62.4619992445609,62.47,1,-64.5912836111798,64.6,0,-0,0
2014-04-30,0,-0,0,-1,4.32639196932519,-6.2658,-1,4.33187315384903,-6.272,-1,4.34634089982216,-6.2892,-1,4.37083231408349,-6.3193,-1,4.38365953105471,-6.3193,1,-60.6085134867392,60.62,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-01,0,-0,0,-1,4.32992108382705,-6.2661,-1,4.33540496173816,-6.2731,-1,4.34987853381871,-6.2909,-1,4.3743767165541,-6.3194,-1,4.38831114784149,-6.3194,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-02,0,-0,0,-1,4.33642611901682,-6.2707,-1,4.34191550185016,-6.2772,-1,4.35640425245654,-6.2947,-1,4.38092940638816,-6.325,-1,4.39443212099752,-6.325,1,-60.3708761370574,60.38,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-05,0,-0,0,-1,4.3300967075068,-6.2565,-1,4.33557445482006,-6.2625,-1,4.35003525120301,-6.2798,-1,4.37450537862689,-6.305,-1,4.38745935599367,-6.305,-1,60.4484641185066,-60.5,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-06,0,-0,0,-1,4.31838091777325,-6.234,-1,4.32383974714202,-6.2397,-1,4.33825050944896,-6.2547,-1,4.36263580931645,-6.28,-1,4.37330428625533,-6.28,1,-60.2874612046865,60.3,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-07,0,-0,0,-1,4.33017278337185,-6.2467,-1,4.33564370231951,-6.2531,-1,4.35008300045434,-6.2682,-1,4.37451911632981,-6.2951,-1,4.38614429462145,-6.2951,1,-60.2292372263229,60.24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-08,0,-0,0,-1,4.33203932827634,-6.2447,-1,4.3375090513084,-6.2507,-1,4.35194474683548,-6.2663,-1,4.3763749462618,-6.2928,-1,4.38820553500576,-6.2928,-1,60.2025823034819,-60.24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-09,0,-0,0,-1,4.33737598682447,-6.2478,-1,4.34284926867863,-6.254,-1,4.3572946110304,-6.2705,-1,4.38173995596559,-6.2978,-1,4.39453989261182,-6.2978,1,-60.1578144407873,60.16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-12,0,-0,0,-1,4.34737971184485,-6.257,-1,4.35286335814686,-6.2637,-1,4.36733495124868,-6.2808,-1,4.39182350890253,-6.3091,-1,4.40516446077927,-6.3091,1,-59.8573747366098,59.84,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-13,0,-0,0,-1,4.34694188556072,-6.2522,-1,4.35242179956565,-6.2584,-1,4.36688549544184,-6.2758,-1,4.39135984618585,-6.3048,-1,4.40505051242199,-6.3048,1,-59.7553589343833,59.77,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-14,0,-0,0,-1,4.34460366916927,-6.2449,-1,4.350080496724,-6.2527,-1,4.36453174370716,-6.271,-1,4.38898226741178,-6.3005,-1,4.40506111926326,-6.3005,-1,59.7111571511522,-59.75,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-15,0,-0,0,-1,4.35139193906233,-6.2516,-1,4.35687660451918,-6.2591,-1,4.37134892552854,-6.2791,-1,4.39582655278044,-6.3084,-1,4.41413765180796,-6.3084,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-16,0,-0,0,-1,4.35468924719716,-6.2506,-1,4.36017754183607,-6.2582,-1,4.37465839258627,-6.2777,-1,4.39914557937212,-6.3081,-1,4.41653379380162,-6.3081,1,-58.9200182179732,58.87,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-19,0,-0,0,-1,4.3618247451423,-6.255,-1,4.36732262781469,-6.2632,-1,4.38182587611388,-6.2833,-1,4.40634321589746,-6.3132,-1,4.42385603945359,-6.3132,1,-58.7425983695124,58.75,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-20,0,-0,0,-1,4.36581886105925,-6.2571,-1,4.3713240654339,-6.2662,-1,4.3858418960401,-6.2877,-1,4.41037265932861,-6.3181,-1,4.43033847567136,-6.3181,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-21,0,-0,0,-1,4.36637592372594,-6.2526,-1,4.37188355415102,-6.2614,-1,4.38640399651503,-6.2826,-1,4.41093064206515,-6.3139,-1,4.43011667670342,-6.3139,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-22,0,-0,0,-1,4.36775876345297,-6.2495,-1,4.37326779107645,-6.2572,-1,4.38779115940569,-6.2771,-1,4.41231913626562,-6.3088,-1,4.42959567956367,-6.3088,1,-58.6754435373296,58.68,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-23,0,-0,0,-1,4.37516442001547,-6.2565,-1,4.38068487857483,-6.2655,-1,4.39523700741543,-6.2885,-1,4.41980289728075,-6.3217,-1,4.44101312110199,-6.3217,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-26,0,-0,0,-1,4.38194620623939,-6.2621,-1,4.38747956552871,-6.2723,-1,4.40205645681282,-6.2943,-1,4.42665915264689,-6.3288,-1,4.44848773130837,-6.3288,-1,58.9535821248108,-59.01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-27,0,-0,0,-1,4.39674074453064,-6.2779,-1,4.40229653293896,-6.2878,-1,4.41692247002455,-6.3086,-1,4.44160944718581,-6.3445,-1,4.46199283549011,-6.3445,-1,59.1530640178497,-59.19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-28,0,-0,0,-1,4.40523720625089,-6.2853,-1,4.41080803097257,-6.2955,-1,4.42546525518497,-6.318,-1,4.45019554929135,-6.351,-1,4.47204357211501,-6.351,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-29,0,-0,0,-1,4.39727919786137,-6.2695,-1,4.4028433154756,-6.2792,-1,4.41748038419727,-6.3034,-1,4.4421652290682,-6.3382,-1,4.46508463947785,-6.3382,-1,59.1077110293396,-59.16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-05-30,0,-0,0,-1,4.40096799202453,-6.2695,-1,4.40653917740906,-6.2787,-1,4.42119274602964,-6.3018,-1,4.44589828476994,-6.337,-1,4.46731848779305,-6.337,-1,59.4846304672775,-59.54,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-02,0,-0,0,-1,4.40930324936292,-6.2769,-1,4.41488831850536,-6.2866,-1,4.42957628484363,-6.311,-1,4.45432966278191,-6.3468,-1,4.47721754571917,-6.3468,1,-59.46772817543,59.48,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-03,0,-0,0,-1,4.40946636300024,-6.2719,-1,4.41505439990947,-6.2813,-1,4.42974955882064,-6.3057,-1,4.45450381029799,-6.3409,-1,4.47681868037779,-6.3409,-1,59.5716395060075,-59.61,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-04,0,-0,0,-1,4.41554357113373,-6.2767,-1,4.42114357641339,-6.2869,-1,4.43586673911942,-6.3119,-1,4.46066223835114,-6.3509,-1,4.48459275793459,-6.3509,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-05,0,-0,0,-1,4.41872834171825,-6.277,-1,4.42433607049508,-6.2869,-1,4.43907624980269,-6.3112,-1,4.46389864320984,-6.3512,-1,4.48746220650154,-6.3512,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-06,0,-0,0,-1,4.41455511807354,-6.266,-1,4.42015934451924,-6.2749,-1,4.43488918868779,-6.2977,-1,4.45969569602872,-6.3369,-1,4.48120030869947,-6.3369,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-62.603404309077,62.61,1,-62.5649602960426,62.61
2014-06-09,0,-0,0,-1,4.40546906943189,-6.2466,-1,4.41106189075085,-6.2546,-1,4.42576264674787,-6.2761,-1,4.45050733014072,-6.3055,-1,4.46910796710088,-6.3055,-1,59.3279452858116,-59.37,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-10,0,-0,0,-1,4.40023196842244,-6.2341,-1,4.40581867509226,-6.2423,-1,4.42050081388703,-6.2625,-1,4.44521189838148,-6.2953,-1,4.462679755811,-6.2953,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-11,0,-0,0,-1,4.4086368600884,-6.2426,-1,4.41423588073919,-6.2514,-1,4.42894486937193,-6.2716,-1,4.45370264646494,-6.3064,-1,4.47243300265251,-6.3064,-1,59.5588604637698,-59.6,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-12,0,-0,0,-1,4.4068475550961,-6.2375,-1,4.41244595033738,-6.2463,-1,4.42715025371337,-6.2678,-1,4.45189922087834,-6.3035,-1,4.47298138897415,-6.3035,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-13,0,-0,0,-1,4.41035794342553,-6.238,-1,4.41596356720285,-6.2474,-1,4.43068255269468,-6.2698,-1,4.45545340364847,-6.306,-1,4.47766516297576,-6.306,-1,59.9375582389676,-60.01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-16,0,-0,0,-1,4.42075106380916,-6.249,-1,4.4263722651118,-6.2582,-1,4.44112959228563,-6.281,-1,4.46596275582696,-6.3182,-1,4.48893411361711,-6.3182,-1,60.4450320540726,-60.52,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-17,0,-0,0,-1,4.43243489771533,-6.259,-1,4.43807387009341,-6.2685,-1,4.45287266236782,-6.2907,-1,4.47777643255425,-6.3285,-1,4.49914751054546,-6.3285,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-18,0,-0,0,-1,4.42963645440332,-6.2513,-1,4.43527591662218,-6.2614,-1,4.45006786326865,-6.2836,-1,4.47495848572157,-6.3201,-1,4.49733066029259,-6.3201,1,-60.1178054576534,60.12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-19,0,-0,0,-1,4.43485376562491,-6.2542,-1,4.44050315079048,-6.2639,-1,4.4553166954326,-6.287,-1,4.48023501826131,-6.3213,-1,4.50302046605129,-6.3213,-1,60.4065405392874,-60.46,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-20,0,-0,0,-1,4.43879109261365,-6.256,-1,4.44444932951865,-6.266,-1,4.45928320534716,-6.2907,-1,4.48422201921343,-6.325,-1,4.50892678800615,-6.325,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-23,0,-0,0,-1,4.43802117390186,-6.2498,-1,4.44368358465392,-6.2605,-1,4.45852132005379,-6.2848,-1,4.48345141868742,-6.3176,-1,4.50793590972607,-6.3176,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-24,0,-0,0,-1,4.44835612579907,-6.2597,-1,4.45403534303946,-6.2696,-1,4.46891627797856,-6.2951,-1,4.4938991768023,-6.3275,-1,4.51857143280903,-6.3275,-1,60.4387130120809,-60.48,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-25,0,-0,0,-1,4.44821731381119,-6.2548,-1,4.45390205102,-6.2658,-1,4.46879040761099,-6.2909,-1,4.49377037014138,-6.3249,-1,4.51879469392137,-6.3249,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-26,0,-0,0,-1,4.44920600020668,-6.2521,-1,4.45489787337733,-6.2632,-1,4.46980024789838,-6.2898,-1,4.49478647580125,-6.3253,-1,4.52123769151427,-6.3253,-1,60.4263916383091,-60.47,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2014-06-27,0,-0,0,-1,4.4441061767882,-6.239,-1,4.44979889860659,-6.2509,-1,4.46469115123719,-6.2755,-1,4.48964958629215,-6.311,-1,4.5141632576692,-6.311,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
