date,signal_I1,I50_I1,I300_I1,signal_I2,I300_I2,I500_I2,signal_I3,I50_I3,I500_I3
2017-08-02,0,-0,0,-1,6251.86937537332,-6251.86,-1,6251.58292915828,-6251.86
2017-08-03,1,-3727.76647728641,3727.83,1,-6261.97864462642,6261.97,1,-6261.69067571439,6261.97
2017-08-04,0,-0,0,0,-0,0,0,-0,0
2017-08-07,1,-3726.72653855678,3726.79,1,-6303.42883367377,6303.42,1,-6303.14109220608,6303.42
2017-08-08,0,-0,0,0,-0,0,0,-0,0
2017-08-09,1,-3730.97634126421,3731.04,1,-6340.02888265999,6340.02,1,-6339.74076866775,6340.02
2017-08-10,0,-0,0,-1,6289.22936380592,-6289.22,-1,6288.94228610237,-6289.22
2017-08-11,-1,3647.28686778061,-3647.35,-1,6161.19932375182,-6161.19,-1,6160.91251884533,-6161.19
2017-08-14,1,-3694.61652513376,3694.68,1,-6292.64900264748,6292.64,1,-6292.36116863352,6292.64
2017-08-15,-1,3705.99688389023,-3706.06,0,-0,0,-1,6314.48251141218,-6314.76
2017-08-16,1,-3701.35659386469,3701.42,1,-6318.8092901725,6318.8,1,-6318.52185956608,6318.8
2017-08-17,0,-0,0,1,-6366.03929600034,6366.03,1,-6365.75195369106,6366.03
2017-08-18,-1,3724.60687929131,-3724.67,-1,6347.7695626107,-6347.76,-1,6347.48286176255,-6347.76
2017-08-21,1,-3740.92657838976,3740.99,1,-6403.78921265366,6403.78,1,-6403.50159588011,6403.78
2017-08-22,-1,3752.23700076757,-3752.3,-1,6375.9897214116,-6375.98,-1,6375.70321627386,-6375.98
2017-08-23,-1,3756.0268369261,-3756.09,-1,6322.78980031474,-6322.78,-1,6322.50295724687,-6322.78
2017-08-24,0,-0,0,0,-0,0,-1,6278.31185618381,-6278.59
2017-08-25,-1,3795.68665334701,-3795.75,-1,6346.53951084362,-6346.53,-1,6346.25199820583,-6346.53
2017-08-28,0,-0,0,0,-0,0,0,-0,0
2017-08-29,-1,3834.47651189594,-3834.54,0,-0,0,-1,6407.88131578177,-6408.16
2017-08-30,1,-3834.2361226182,3834.3,1,-6453.46895514212,6453.46,1,-6453.1799363697,6453.46
2017-08-31,0,-0,0,1,-6470.438981424,6470.43,1,-6470.15011182871,6470.43
2017-09-01,1,-3830.47609333145,3830.54,1,-6526.50897014495,6526.5,1,-6526.21981329774,6526.5
2017-09-04,1,-3845.55611426838,3845.62,1,-6564.68917973074,6564.68,1,-6564.40024586971,6564.68
2017-09-05,-1,3856.98645141429,-3857.05,-1,6571.86934029624,-6571.86,-1,6571.58112863804,-6571.86
2017-09-06,1,-3849.38601956315,3849.45,1,-6607.1289090827,6607.12,1,-6606.83945591233,6607.12
2017-09-07,1,-3829.80599531069,3829.87,-1,6558.60935302778,-6558.6,0,-0,0
2017-09-08,0,-0,0,1,-6574.18909328071,6574.18,1,-6573.90000256111,6574.18
2017-09-11,1,-3825.58589231387,3825.65,1,-6649.6387189787,6649.63,1,-6649.34871392172,6649.63
2017-09-12,-1,3837.86626843258,-3837.93,-1,6644.01940524959,-6644.01,-1,6643.73073022527,-6644.01
2017-09-13,1,-3842.54591469526,3842.61,1,-6684.38900969926,6684.38,1,-6684.09926984093,6684.38
2017-09-14,1,-3829.89593267846,3829.96,0,-0,0,1,-6671.90958710452,6672.19
2017-09-15,0,-0,0,-1,6622.04957801874,-6622.04,-1,6621.76051437053,-6622.04
2017-09-18,0,-0,0,1,-6669.45905362859,6669.45,1,-6669.16953111915,6669.45
2017-09-19,0,-0,0,-1,6636.02934307447,-6636.02,-1,6635.74035687354,-6636.02
2017-09-20,1,-3842.3757100297,3842.44,1,-6692.47900349888,6692.47,1,-6692.18882020227,6692.47
2017-09-21,-1,3837.75629436839,-3837.82,-1,6612.05977932036,-6612.05,-1,6611.77125511662,-6612.05
2017-09-22,0,-0,0,-1,6572.01956167223,-6572.01,-1,6571.73033588221,-6572.01
2017-09-25,-1,3817.72627330686,-3817.79,-1,6489.8496765796,-6489.84,-1,6489.56084543748,-6489.84
2017-09-26,0,-0,0,1,-6520.72917291383,6520.72,1,-6520.43914696409,6520.72
2017-09-27,1,-3821.13552347748,3821.2,1,-6583.14892426251,6583.14,1,-6582.85783985315,6583.14
2017-09-28,0,-0,0,-1,6567.79946757494,-6567.79,-1,6567.50953017891,-6567.79
2017-09-29,0,-0,0,0,-0,0,0,-0,0
2017-10-09,1,-3882.14569398352,3882.21,0,-0,0,1,-6678.08905296636,6678.37
2017-10-10,0,-0,0,1,-6705.4892587954,6705.48,1,-6705.19916861616,6705.48
2017-10-11,0,-0,0,-1,6666.47971529245,-6666.47,-1,6666.19024231202,-6666.47
2017-10-12,0,-0,0,-1,6659.10946493985,-6659.1,-1,6658.81971175051,-6659.1
2017-10-13,1,-3920.93569609865,3921,1,-6709.82907451051,6709.82,1,-6709.5383399679,6709.82
2017-10-16,-1,3913.38620672572,-3913.45,-1,6619.21985794201,-6619.21,-1,6618.9306188798,-6619.21
2017-10-17,0,-0,0,0,-0,0,0,-0,0
2017-10-18,-1,3944.09594107138,-3944.16,-1,6563.44985183976,-6563.44,-1,6563.16003501042,-6563.44
2017-10-19,-1,3931.18601345021,-3931.25,-1,6501.40948763303,-6501.4,-1,6501.11932736206,-6501.4
2017-10-20,1,-3926.78542678829,3926.85,1,-6571.42870151349,6571.42,1,-6571.13657320392,6571.42
2017-10-23,0,-0,0,1,-6612.76898277979,6612.76,1,-6612.47739763355,6612.76
2017-10-24,0,-0,0,-1,6603.00949689795,-6603,-1,6602.718643552,-6603
2017-10-25,1,-3976.88544736528,3976.95,1,-6647.89904159874,6647.89,1,-6647.60724222748,6647.89
2017-10-26,-1,3993.51581617625,-3993.58,0,-0,0,-1,6671.64810679195,-6671.93
2017-10-27,-1,4021.90588547538,-4021.97,-1,6630.81956931787,-6630.81,-1,6630.52878708004,-6630.81
2017-10-30,0,-0,0,-1,6511.76970119524,-6511.76,-1,6511.47839922528,-6511.76
2017-10-31,1,-4006.65517136695,4006.72,1,-6560.21874316631,6560.21,1,-6559.92577177001,6560.21
2017-11-01,0,-0,0,0,-0,0,0,-0,0
2017-11-02,0,-0,0,-1,6484.93950371542,-6484.93,-1,6484.6478173475,-6484.93
2017-11-03,-1,3992.63557513507,-3992.7,-1,6426.9894053636,-6426.98,-1,6426.69767546877,-6426.98
2017-11-06,1,-4020.82483419806,4020.89,1,-6511.10889766449,6511.1,1,-6510.81529175114,6511.1
2017-11-07,-1,4054.18542410697,-4054.25,-1,6551.94919752999,-6551.94,-1,6551.65685610659,-6551.94
2017-11-08,0,-0,0,1,-6561.69898928473,6561.69,1,-6561.40631136685,6561.69
2017-11-09,1,-4075.83520837262,4075.9,0,-0,0,1,-6611.06628286176,6611.35
2017-11-10,0,-0,0,-1,6641.2292397454,-6641.22,-1,6640.93684881617,-6641.22
2017-11-13,0,-0,0,0,-0,0,0,-0,0
2017-11-14,-1,4099.28545729948,-4099.35,0,-0,0,-1,6614.22678124002,-6614.51
2017-11-15,-1,4073.60545089933,-4073.67,-1,6537.66934474349,-6537.66,-1,6537.37713759137,-6537.66
2017-11-16,-1,4104.94542014741,-4105.01,-1,6558.31926672534,-6558.31,-1,6558.02690243184,-6558.31
2017-11-17,-1,4120.78554320965,-4120.85,-1,6361.95025173242,-6361.94,-1,6361.65774125784,-6361.94
2017-11-20,1,-4143.76452244719,4143.83,1,-6433.17877238611,6433.17,1,-6432.88314814194,6433.17
2017-11-21,0,-0,0,-1,6456.35921320254,-6456.35,-1,6456.06436459513,-6456.35
2017-11-22,-1,4227.50500784629,-4227.57,-1,6439.44886666714,-6439.44,-1,6439.15408304155,-6439.44
2017-11-23,-1,4102.33524110061,-4102.4,1,-6274.51839140061,6274.51,-1,6274.22353644896,-6274.51
2017-11-24,0,-0,0,0,-0,0,1,-6277.743255463,6278.03
2017-11-27,-1,4049.88534268479,-4049.95,0,-0,0,-1,6194.26399038124,-6194.55
2017-11-28,1,-4055.75452326812,4055.82,1,-6299.31798394099,6299.31,1,-6299.02134144415,6299.31
2017-11-29,0,-0,0,1,-6318.37842712221,6318.37,1,-6318.08275652754,6318.37
2017-11-30,0,-0,0,1,-6263.42839672082,6263.42,1,-6263.1329180076,6263.42
2017-12-01,1,-3998.07461047793,3998.14,1,-6316.41807814987,6316.41,1,-6316.12151110088,6316.41
2017-12-04,0,-0,0,-1,6279.62885224722,-6279.62,-1,6279.33351721496,-6279.62
2017-12-05,-1,4040.10510539485,-4040.17,-1,6132.91935205768,-6132.91,-1,6132.6239630761,-6132.91
2017-12-06,1,-4015.75413419591,4015.82,1,-6172.80767781468,6172.8,1,-6172.50906470307,6172.8
2017-12-07,0,-0,0,1,-6135.47788291769,6135.47,1,-6135.18010676083,6135.47
2017-12-08,1,-4003.31435907773,4003.38,1,-6203.14799902842,6203.14,1,-6202.85003122004,6203.14
2017-12-11,1,-4069.4343356485,4069.5,-1,6286.17816725046,-6286.17,1,-6285.88034823345,6286.17
2017-12-12,1,-4015.9542660626,4016.02,1,-6233.21778835409,6233.21,1,-6232.91946050671,6233.21
2017-12-13,0,-0,0,0,-0,0,0,-0,0
2017-12-14,0,-0,0,1,-6284.08763590793,6284.08,1,-6283.78921848157,6284.08
2017-12-15,0,-0,0,1,-6235.76771324043,6235.76,1,-6235.46962009376,6235.76
2017-12-18,0,-0,0,-1,6199.9981165664,-6199.99,-1,6199.70047158462,-6199.99
2017-12-19,-1,4035.26450431428,-4035.33,-1,6251.24794806005,-6251.24,-1,6250.9500636171,-6251.24
2017-12-20,-1,4030.42451888875,-4030.49,-1,6199.36807097647,-6199.36,-1,6199.0702662943,-6199.36
2017-12-21,1,-4067.78419763815,4067.85,-1,6238.50787727616,-6238.5,0,-0,0
2017-12-22,0,-0,0,1,-6242.88759937024,6242.88,1,-6242.58897269909,6242.88
2017-12-25,-1,4041.47451349463,-4041.54,-1,6185.59800263158,-6185.59,-1,6185.30008930491,-6185.59
2017-12-26,0,-0,0,1,-6220.15768544372,6220.15,0,-0,0
2017-12-27,1,-3991.14406134607,3991.21,1,-6173.15732537033,6173.15,1,-6172.85801737991,6173.15
2017-12-28,0,-0,0,0,-0,0,-1,6203.97900032716,-6204.27
2017-12-29,1,-4030.78411729518,4030.85,1,-6250.82745790348,6250.82,1,-6250.52833540727,6250.82
2018-01-02,-1,4087.33429870541,-4087.4,0,-0,0,-1,6331.93900336524,-6332.23
2018-01-03,1,-4111.32396408621,4111.39,1,-6388.25752259444,6388.25,1,-6387.95819586606,6388.25
2018-01-04,0,-0,0,0,-0,0,1,-6417.24856663732,6417.54
2018-01-05,0,-0,0,-1,6417.25772156344,-6417.25,-1,6416.95903982432,-6417.25
2018-01-08,0,-0,0,0,-0,0,0,-0,0
2018-01-09,0,-0,0,-1,6445.75783066978,-6445.75,-1,6445.45911881802,-6445.75
2018-01-10,-1,4207.74430672935,-4207.81,-1,6405.94790657961,-6405.94,-1,6405.64936692737,-6405.94
2018-01-11,0,-0,0,1,-6425.9473851813,6425.94,1,-6425.6481022053,6425.94
2018-01-12,-1,4224.93419114077,-4225,-1,6399.37778947254,-6399.37,-1,6399.078914555,-6399.37
2018-01-15,-1,4225.17437463446,-4225.24,-1,6253.38830098319,-6253.38,-1,6253.08968175446,-6253.38
2018-01-16,1,-4258.40381141312,4258.47,0,-0,0,1,-6300.83726875863,6301.13
2018-01-17,-1,4248.05419660852,-4248.12,-1,6267.46758988503,-6267.46,-1,6267.16799889979,-6267.46
2018-01-18,-1,4271.3540362974,-4271.42,-1,6286.80755708119,-6286.8,-1,6286.50768259339,-6286.8
2018-01-19,0,-0,0,-1,6272.38764736182,-6272.38,-1,6272.0875845997,-6272.38
2018-01-22,1,-4336.53353843282,4336.6,0,-0,0,1,-6347.34675039537,6347.64
2018-01-23,-1,4382.54397551593,-4382.61,-1,6355.00766773049,-6355,-1,6354.70772499409,-6355
2018-01-24,0,-0,0,1,-6394.30721264769,6394.3,1,-6394.00656620772,6394.3
2018-01-25,0,-0,0,1,-6382.72720849648,6382.72,1,-6382.42645173155,6382.72
2018-01-26,0,-0,0,-1,6383.63744336122,-6383.63,-1,6383.33705233349,-6383.63
2018-01-29,0,-0,0,1,-6309.88696693552,6309.88,1,-6309.58626583567,6309.88
2018-01-30,1,-4256.03364020368,4256.1,1,-6313.44666442418,6313.44,1,-6313.14525968809,6313.44
2018-01-31,-1,4275.83395706799,-4275.9,-1,6189.34777953748,-6189.34,-1,6189.0474708808,-6189.34
2018-02-01,-1,4245.83410169495,-4245.9,-1,5984.74804257351,-5984.74,-1,5984.44734942624,-5984.74
2018-02-02,1,-4271.16332919776,4271.23,-1,6004.8572186575,-6004.85,0,-0,0
2018-02-05,-1,4274.0837333371,-4274.15,0,-0,0,-1,5997.92524510998,-5998.22
2018-02-06,-1,4148.82402696652,-4148.89,-1,5704.26846620798,-5704.26,-1,5703.96752710166,-5704.26
2018-02-07,1,-4050.43322088153,4050.5,1,-5711.3362483783,5711.33,1,-5711.03225233808,5711.33
2018-02-08,1,-4011.98176456863,4012.05,1,-5766.48622434199,5766.48,1,-5766.17944045938,5766.48
2018-02-09,1,-3840.58216697352,3840.65,1,-5554.90634485142,5554.9,1,-5554.60019239379,5554.9
2018-02-12,1,-3890.0315776128,3890.1,1,-5699.1062925711,5699.1,1,-5698.79879966989,5699.1
2018-02-13,-1,3935.56239699842,-3935.63,-1,5736.95689146336,-5736.95,-1,5736.65109206503,-5736.95
2018-02-14,0,-0,0,-1,5754.83683872153,-5754.83,-1,5754.53056898634,-5754.83
2018-02-22,0,-0,0,0,-0,0,0,-0,0
2018-02-23,-1,4071.02231854397,-4071.09,0,-0,0,-1,5897.38056595109,-5897.68
2018-02-26,1,-4118.35190288414,4118.42,1,-6029.68640480377,6029.68,1,-6029.37930893957,6029.68
2018-02-27,0,-0,0,1,-6010.56617259188,6010.56,1,-6010.25909429835,6010.56
2018-02-28,1,-4023.57153982672,4023.64,1,-6023.68606401197,6023.68,1,-6023.377886419,6023.68
2018-03-01,0,-0,0,1,-6090.22632814128,6090.22,1,-6089.9188273327,6090.22
2018-03-02,0,-0,0,1,-6056.34638218369,6056.34,1,-6056.03893610023,6056.34
2018-03-05,0,-0,0,0,-0,0,0,-0,0
2018-03-06,0,-0,0,0,-0,0,1,-6145.27904322487,6145.58
2018-03-07,-1,4036.58208776585,-4036.65,-1,6086.49660158941,-6086.49,-1,6086.18970015492,-6086.49
2018-03-08,1,-4077.53185300229,4077.6,-1,6131.51658530008,-6131.51,0,-0,0
2018-03-09,1,-4108.80182279394,4108.87,1,-6206.98635588384,6206.98,1,-6206.67878159726,6206.98
2018-03-12,1,-4127.60182922399,4127.67,1,-6295.78621827419,6295.78,1,-6295.47841616771,6295.78
2018-03-13,0,-0,0,1,-6254.1564652808,6254.15,1,-6253.84919511072,6254.15
2018-03-14,0,-0,0,-1,6189.32680807174,-6189.32,-1,6189.0199130891,-6189.32
2018-03-15,-1,4096.0921198525,-4096.16,-1,6180.11679956199,-6180.11,-1,6179.80997953783,-6180.11
2018-03-16,0,-0,0,1,-6146.31632801862,6146.31,1,-6146.00898272572,6146.31
2018-03-19,-1,4074.18217338135,-4074.25,-1,6153.83658905203,-6153.83,-1,6153.52961966813,-6153.83
2018-03-20,0,-0,0,1,-6173.70638496053,6173.7,0,-0,0
2018-03-21,0,-0,0,-1,6129.20660658544,-6129.2,-1,6128.8993418104,-6129.2
2018-03-22,0,-0,0,1,-6101.23621396828,6101.23,1,-6100.9285852465,6101.23
2018-03-23,-1,3904.87219017758,-3904.94,-1,5787.15818095342,-5787.15,-1,5786.85261500816,-5787.15
2018-03-26,1,-3879.82098805213,3879.89,1,-5902.96603445869,5902.96,1,-5902.65579717481,5902.96
2018-03-27,1,-3913.20138428955,3913.27,1,-6034.77666222176,6034.77,1,-6034.46743558891,6034.77
2018-03-28,0,-0,0,1,-5973.34668148601,5973.34,1,-5973.03771281701,5973.34
2018-03-29,-1,3893.98168773538,-3894.05,-1,6034.86707220876,-6034.86,-1,6034.55869505769,-6034.86
2018-03-30,1,-3898.43107357385,3898.5,1,-6114.74648437517,6114.74,1,-6114.43632059474,6114.74
2018-04-02,0,-0,0,1,-6121.96677883004,6121.96,1,-6121.65740697457,6121.96
2018-04-03,0,-0,0,-1,6059.71713988292,-6059.71,-1,6059.40832673334,-6059.71
2018-04-04,-1,3854.79164921736,-3854.86,-1,6017.69719783931,-6017.69,-1,6017.38860371296,-6017.69
2018-04-09,-1,3852.8616835749,-3852.93,0,-0,0,-1,6025.34812281784,-6025.65
2018-04-10,-1,3927.1014411362,-3927.17,-1,6063.74719056602,-6063.74,-1,6063.4381549903,-6063.74
2018-04-11,0,-0,0,0,-0,0,1,-6086.30662060018,6086.61
2018-04-12,1,-3898.57100470924,3898.64,1,-6051.33645869146,6051.33,1,-6051.02598645393,6051.33
2018-04-13,0,-0,0,1,-6027.19647712014,6027.19,1,-6026.8860814432,6027.19
2018-04-16,1,-3808.79048345909,3808.86,1,-6012.41573478662,6012.41,1,-6012.10346699366,6012.41
2018-04-17,-1,3748.57121493474,-3748.64,-1,5890.86658782459,-5890.86,-1,5890.5562790512,-5890.86
2018-04-18,0,-0,0,1,-5970.66608425538,5970.66,1,-5970.35502981496,5970.66
2018-04-19,0,-0,0,-1,6004.73661407871,-6004.73,-1,6004.42587080558,-6004.73
2018-04-20,0,-0,0,-1,5880.84679561229,-5880.84,-1,5880.53636817019,-5880.84
2018-04-23,-1,3766.26116289851,-3766.33,-1,5823.92693215211,-5823.92,-1,5823.6167984255,-5823.92
2018-04-24,0,-0,0,1,-5957.19643760304,5957.19,0,-0,0
2018-04-25,1,-3828.63061261637,3828.7,1,-5959.42633743079,5959.42,1,-5959.11473145976,5959.42
2018-04-26,-1,3755.42122988997,-3755.49,0,-0,0,-1,5847.67596887696,-5847.98
2018-04-27,1,-3756.8106205197,3756.88,0,-0,0,1,-5860.67488155684,5860.98
2018-05-02,0,-0,0,-1,5855.32660696609,-5855.32,0,-0,0
2018-05-03,1,-3792.93072487713,3793,0,-0,0,1,-5910.30508142358,5910.61
2018-05-04,0,-0,0,1,-5909.29628462901,5909.29,1,-5908.98484997102,5909.29
2018-05-07,0,-0,0,1,-6019.1464204149,6019.14,1,-6018.83518975677,6019.14
2018-05-08,-1,3878.61100803569,-3878.68,-1,6041.81673190801,-6041.81,-1,6041.50602387482,-6041.81
2018-05-09,0,-0,0,0,-0,0,0,-0,0
2018-05-10,0,-0,0,-1,6040.57653990085,-6040.57,-1,6040.26533076571,-6040.57
2018-05-11,-1,3872.7710581965,-3872.84,-1,5991.34653470997,-5991.34,-1,5991.03567875166,-5991.34
2018-05-14,0,-0,0,-1,5967.55678542402,-5967.55,-1,5967.24592193741,-5967.55
2018-05-15,1,-3924.03059693692,3924.1,1,-6020.57608559389,6020.57,1,-6020.26396156733,6020.57
2018-05-16,1,-3892.77050535399,3892.84,1,-6004.07601974933,6004.07,1,-6003.76363020819,6004.07
2018-05-17,0,-0,0,1,-5973.78610918694,5973.78,0,-0,0
2018-05-18,-1,3902.99087493851,-3903.06,-1,5995.15637809182,-5995.15,-1,5994.84487400214,-5995.15
2018-05-21,1,-3921.17050559107,3921.24,1,-6072.20584814414,6072.2,1,-6071.89316753353,6072.2
2018-05-22,1,-3906.14047457203,3906.21,1,-6092.91584058949,6092.91,1,-6092.603051315,6092.91
2018-05-23,1,-3854.51035541572,3854.58,0,-0,0,1,-6013.54343359444,6013.85
2018-05-24,0,-0,0,1,-5992.62594274433,5992.62,1,-5992.31337933939,5992.62
2018-05-25,0,-0,0,-1,5917.8065279249,-5917.8,-1,5917.49462380955,-5917.8
2018-05-28,0,-0,0,-1,5891.26643948761,-5891.26,-1,5890.95434816853,-5891.26
2018-05-29,-1,3803.94077199765,-3804.01,0,-0,0,-1,5835.14415084596,-5835.45
2018-05-30,0,-0,0,-1,5682.59645889844,-5682.59,-1,5682.2843465698,-5682.59
2018-05-31,0,-0,0,-1,5754.47635609931,-5754.47,-1,5754.1641637732,-5754.47
2018-06-01,-1,3770.52084434772,-3770.59,-1,5685.12621079585,-5685.12,-1,5684.814305513,-5685.12
2018-06-04,-1,3807.51077837242,-3807.58,-1,5683.15633638062,-5683.15,-1,5682.8442686286,-5683.15
2018-06-05,1,-3845.2501247837,3845.32,1,-5779.08575412705,5779.08,1,-5778.77202244711,5779.08
2018-06-06,1,-3837.28018249339,3837.35,0,-0,0,1,-5773.95253295612,5774.26
2018-06-07,-1,3830.94050628613,-3831.01,-1,5738.02621169334,-5738.02,-1,5737.71347679313,-5738.02
2018-06-08,1,-3779.55013658269,3779.62,0,-0,0,1,-5668.99238308019,5669.3
2018-06-11,-1,3779.91042448627,-3779.98,-1,5632.36626804449,-5632.36,-1,5632.0534142845,-5632.36
2018-06-12,0,-0,0,0,-0,0,0,-0,0
2018-06-13,-1,3788.27054846634,-3788.34,-1,5607.02626746626,-5607.02,-1,5606.71353818018,-5607.02
2018-06-14,-1,3773.30054817501,-3773.37,0,-0,0,-1,5586.62308124589,-5586.93
2018-06-15,-1,3753.36057067996,-3753.43,-1,5483.9466705812,-5483.94,-1,5483.63422696352,-5483.94
2018-06-19,-1,3621.05138259887,-3621.12,-1,5141.71860433011,-5141.71,-1,5141.40839379628,-5141.71
2018-06-20,1,-3635.37059541529,3635.44,1,-5198.39722645544,5198.39,1,-5198.08449756535,5198.39
2018-06-21,-1,3592.90113339789,-3592.97,-1,5089.25802343577,-5089.25,-1,5088.94670837837,-5089.25
2018-06-22,1,-3608.83076664192,3608.9,1,-5160.12732763143,5160.12,1,-5159.81476898916,5160.12
2018-06-25,1,-3560.41045651161,3560.48,1,-5125.03730827576,5125.03,1,-5124.72421122458,5125.03
2018-06-26,1,-3531.04044961343,3531.11,1,-5160.28678178022,5160.28,1,-5159.97301797162,5160.28
2018-06-27,0,-0,0,1,-5109.50664408425,5109.5,1,-5109.1928079346,5109.5
2018-06-28,0,-0,0,0,-0,0,0,-0,0
2018-06-29,1,-3510.91053486251,3510.98,1,-5217.76705485897,5217.76,1,-5217.4535824185,5217.76
2018-07-02,1,-3407.88949421793,3407.96,1,-5138.78606865495,5138.78,1,-5138.46972723445,5138.78
2018-07-03,0,-0,0,1,-5197.13622325439,5197.13,1,-5196.82089510007,5197.13
2018-07-04,-1,3363.6803884072,-3363.75,0,-0,0,-1,5121.03253535027,-5121.34
2018-07-05,-1,3342.37058568754,-3342.44,-1,4982.76789028671,-4982.76,-1,4982.45447303968,-4982.76
2018-07-06,-1,3365.05023330154,-3365.12,-1,4996.63707894632,-4996.63,-1,4996.322275191,-4996.63
2018-07-09,0,-0,0,-1,5107.5569251213,-5107.55,-1,5107.24152580022,-5107.55
2018-07-10,1,-3467.44976304383,3467.52,1,-5136.53655589963,5136.53,1,-5136.22052210884,5136.53
2018-07-11,0,-0,0,-1,5036.16685086346,-5036.16,-1,5035.85149993906,-5036.16
2018-07-12,1,-3480.98986010916,3481.06,1,-5172.50668301649,5172.5,1,-5172.19082339325,5172.5
2018-07-13,1,-3492.61995704289,3492.69,1,-5204.19680498971,5204.19,1,-5203.88118671971,5204.19
2018-07-16,1,-3472.01964781866,3472.09,1,-5195.20670636901,5195.2,1,-5194.89047283187,5195.2
2018-07-17,0,-0,0,1,-5196.20652625314,5196.2,1,-5195.89045985478,5196.2
2018-07-18,0,-0,0,-1,5156.64694428188,-5156.64,-1,5156.33150199957,-5156.64
2018-07-19,-1,3428.27012924227,-3428.34,-1,5111.33720015003,-5111.33,-1,5111.02208405577,-5111.33
2018-07-20,-1,3492.81996130814,-3492.89,-1,5175.25695617519,-5175.25,-1,5174.94123654221,-5175.25
2018-07-23,-1,3525.67957722131,-3525.75,0,-0,0,-1,5213.69024258307,-5214
2018-07-24,0,-0,0,0,-0,0,1,-5304.32965600662,5304.64
2018-07-25,0,-0,0,0,-0,0,0,-0,0
2018-07-26,0,-0,0,1,-5273.4864013711,5273.48,1,-5273.16915404087,5273.48
2018-07-27,0,-0,0,0,-0,0,-1,5248.97986458987,-5249.29
2018-07-30,-1,3515.00973181807,-3515.08,-1,5185.15708959133,-5185.15,-1,5184.84088749479,-5185.15
2018-07-31,0,-0,0,0,-0,0,0,-0,0
2018-08-01,0,-0,0,1,-5105.37635957255,5105.37,1,-5105.05857864935,5105.37
2018-08-02,0,-0,0,0,-0,0,0,-0,0
2018-08-03,-1,3315.2097513559,-3315.28,1,-4929.75627531442,4929.75,-1,4929.43938510191,-4929.75
2018-08-06,-1,3273.20005441462,-3273.27,-1,4825.25698360267,-4825.25,-1,4824.94091269455,-4825.25
2018-08-07,0,-0,0,0,-0,0,-1,4956.55935505501,-4956.87
2018-08-08,-1,3314.43966702497,-3314.51,0,-0,0,-1,4880.25936794929,-4880.57
2018-08-09,0,-0,0,0,-0,0,1,-5004.45915360737,5004.77
2018-08-10,1,-3404.94941378147,3405.02,1,-5030.51638979297,5030.51,1,-5030.19883282648,5030.51
2018-08-13,1,-3390.269144962,3390.34,1,-5055.28605080582,5055.28,1,-5054.96767013338,5055.28
2018-08-14,0,-0,0,0,-0,0,0,-0,0
2018-08-15,0,-0,0,1,-4932.81617822528,4932.81,1,-4932.49830306457,4932.81
2018-08-16,-1,3276.65962914896,-3276.73,-1,4888.37655800911,-4888.37,-1,4888.05929879702,-4888.37
2018-08-17,0,-0,0,-1,4803.03657148475,-4803.03,-1,4802.71922643625,-4803.03
2018-08-20,-1,3267.17957345419,-3267.25,-1,4832.656581126,-4832.65,-1,4832.33919971271,-4832.65
2018-08-21,0,-0,0,-1,4891.98643946995,-4891.98,-1,4891.66868095689,-4891.98
2018-08-22,-1,3307.87968238426,-3307.95,-1,4837.02648187839,-4837.02,-1,4836.70910013451,-4837.02
2018-08-23,0,-0,0,0,-0,0,0,-0,0
2018-08-24,-1,3325.25954642544,-3325.33,-1,4852.29640567095,-4852.29,-1,4851.97873592532,-4852.29
2018-08-27,1,-3406.49933125593,3406.57,0,-0,0,1,-4959.75814906865,4960.07
2018-08-28,1,-3400.09938245157,3400.17,1,-4974.21594073398,4974.21,1,-4973.89762688221,4974.21
2018-08-29,0,-0,0,-1,4941.96626672621,-4941.96,-1,4941.64850248112,-4941.96
2018-08-30,0,-0,0,-1,4867.12643788065,-4867.12,-1,4866.80881389509,-4867.12
2018-08-31,-1,3334.42972153243,-3334.5,-1,4814.82653039537,-4814.82,-1,4814.50912973382,-4814.82
2018-09-03,0,-0,0,1,-4838.87584054197,4838.87,1,-4838.55767245984,4838.87
2018-09-04,0,-0,0,0,-0,0,-1,4889.96848593591,-4890.28
2018-09-05,1,-3298.06909001263,3298.14,1,-4815.03587802788,4815.03,1,-4814.71700116077,4815.03
2018-09-06,0,-0,0,1,-4793.35568294002,4793.35,1,-4793.03703187152,4793.35
2018-09-07,-1,3277.56949919534,-3277.64,-1,4791.78614885815,-4791.78,-1,4791.46804532228,-4791.78
2018-09-10,-1,3229.99960626632,-3230.07,-1,4704.88618072179,-4704.88,-1,4704.56819935597,-4704.88
2018-09-11,1,-3224.13905598056,3224.21,0,-0,0,1,-4702.58696553689,4702.9
2018-09-12,0,-0,0,1,-4693.97572671743,4693.97,1,-4693.65687305766,4693.97
2018-09-13,-1,3236.49938455154,-3236.57,-1,4721.21610070255,-4721.21,-1,4720.89768019855,-4721.21
2018-09-14,-1,3242.01931241857,-3242.09,-1,4670.08641392319,-4670.08,-1,4669.76805025204,-4670.08
2018-09-17,0,-0,0,-1,4602.39604263331,-4602.39,-1,4602.07728272433,-4602.39
2018-09-18,-1,3269.35922731781,-3269.43,-1,4683.51594143916,-4683.51,-1,4683.19706238097,-4683.51
2018-09-19,0,-0,0,0,-0,0,0,-0,0
2018-09-20,0,-0,0,0,-0,0,0,-0,0
